                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     95,                0.86298,                0.74413,                 1.2009,                0.85905,                0.74551,                 0.7841,                0.57424,                  1.298,                 1.2073,                 1.4584,              0.0005793,              0.0005793,              0.0005793
                     96,                0.84737,                0.74135,                 1.1909,                0.87948,                0.74265,                0.79559,                0.58092,                 1.3019,                 1.2697,                 1.4584,              0.0005694,              0.0005694,              0.0005694
                     97,                0.86406,                0.75227,                 1.2082,                0.88798,                0.71978,                0.78721,                0.57738,                 1.2934,                 1.2922,                 1.4515,              0.0005595,              0.0005595,              0.0005595
                     98,                0.86389,                0.74962,                 1.2058,                0.88395,                0.71243,                0.79096,                0.58129,                 1.2977,                  1.268,                 1.4539,              0.0005496,              0.0005496,              0.0005496
                     99,                0.85841,                0.74238,                 1.1905,                0.87997,                0.74088,                0.79264,                0.58287,                 1.2973,                 1.2098,                 1.4632,              0.0005397,              0.0005397,              0.0005397
                    100,                0.85087,                 0.7335,                 1.1962,                0.81166,                0.74601,                0.78375,                0.56838,                 1.3486,                 1.2747,                 1.5023,              0.0005298,              0.0005298,              0.0005298
                    101,                0.84375,                0.72543,                 1.1874,                0.88376,                0.71365,                0.79091,                0.56999,                 1.3104,                  1.345,                 1.4511,              0.0005199,              0.0005199,              0.0005199
                    102,                0.85171,                0.74226,                 1.1979,                0.87945,                0.70714,                0.78559,                0.57494,                 1.3317,                 1.2835,                 1.4793,                0.00051,                0.00051,                0.00051
                    103,                0.85174,                0.72768,                 1.1882,                0.86136,                0.72854,                0.78631,                0.57028,                 1.3641,                 1.3023,                 1.5061,              0.0005001,              0.0005001,              0.0005001
                    104,                0.82972,                0.72064,                 1.1846,                0.88283,                0.71161,                0.77149,                0.56156,                 1.3502,                 1.3691,                 1.4923,              0.0004902,              0.0004902,              0.0004902
