                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                0.86891,                0.72407,                 1.2133,                0.76081,                0.73412,                0.78599,                0.54077,                 1.1504,                0.87382,                 1.1876,              0.0060004,              0.0060004,              0.0060004
                    104,                0.85314,                0.71256,                 1.2038,                0.77007,                 0.7344,                0.78601,                0.54239,                  1.145,                0.87546,                 1.1849,              0.0059608,              0.0059608,              0.0059608
                    105,                0.85628,                0.71023,                 1.2065,                0.77162,                0.73227,                0.78297,                0.54167,                 1.1455,                0.87246,                 1.1847,              0.0059212,              0.0059212,              0.0059212
                    106,                0.84855,                0.71625,                  1.205,                0.77858,                0.73126,                0.78299,                0.54087,                 1.1439,                0.86599,                 1.1845,              0.0058816,              0.0058816,              0.0058816
                    107,                0.85481,                0.72091,                 1.2101,                0.77436,                0.73519,                0.78136,                 0.5429,                 1.1444,                0.86357,                 1.1852,               0.005842,               0.005842,               0.005842
                    108,                0.85793,                0.71557,                 1.2017,                0.76727,                0.73863,                0.78134,                 0.5429,                 1.1441,                0.86794,                 1.1856,              0.0058024,              0.0058024,              0.0058024
                    109,                 0.8486,                0.70334,                 1.1992,                0.75733,                0.73888,                0.78226,                0.54421,                 1.1442,                0.86905,                 1.1862,              0.0057628,              0.0057628,              0.0057628
                    110,                0.85528,                0.71138,                 1.2041,                0.76003,                0.73908,                0.78308,                0.54465,                 1.1448,                0.87454,                 1.1866,              0.0057232,              0.0057232,              0.0057232
                    111,                0.86421,                0.72273,                 1.2082,                 0.7638,                0.74965,                0.78868,                0.54612,                 1.1483,                0.87242,                  1.189,              0.0056836,              0.0056836,              0.0056836
                    112,                 0.8535,                0.70309,                 1.2024,                0.76711,                0.75334,                0.78832,                0.54671,                 1.1494,                0.86968,                 1.1889,               0.005644,               0.005644,               0.005644
                    113,                0.85815,                0.70655,                  1.205,                0.76962,                0.75417,                0.79049,                0.54634,                   1.15,                0.86861,                 1.1891,              0.0056044,              0.0056044,              0.0056044
                    114,                0.84745,                0.70363,                 1.1945,                0.77894,                0.76525,                0.79525,                0.54928,                 1.1474,                0.86682,                 1.1887,              0.0055648,              0.0055648,              0.0055648
                    115,                0.85555,                0.70248,                 1.2021,                0.78239,                0.76034,                0.79628,                0.54991,                  1.146,                0.86272,                  1.187,              0.0055252,              0.0055252,              0.0055252
                    116,                 0.8443,                0.69266,                 1.1999,                0.78381,                0.75887,                0.79743,                0.55059,                 1.1438,                0.86617,                 1.1866,              0.0054856,              0.0054856,              0.0054856
                    117,                 0.8477,                0.69704,                 1.2016,                0.78418,                 0.7477,                0.79719,                0.54939,                 1.1448,                 0.8634,                 1.1876,               0.005446,               0.005446,               0.005446
                    118,                0.85165,                0.69851,                 1.2041,                0.78398,                0.74965,                0.79921,                0.54914,                 1.1446,                0.86028,                 1.1873,              0.0054064,              0.0054064,              0.0054064
                    119,                0.84544,                 0.6878,                 1.1957,                0.78105,                0.75149,                0.80109,                0.55056,                 1.1428,                0.85876,                 1.1863,              0.0053668,              0.0053668,              0.0053668
                    120,                0.84729,                0.69381,                 1.1925,                0.78108,                0.75595,                0.79852,                0.55027,                  1.143,                0.85971,                 1.1862,              0.0053272,              0.0053272,              0.0053272
                    121,                0.84821,                0.68986,                 1.1996,                 0.7758,                0.75595,                0.79711,                0.54984,                 1.1434,                0.85654,                 1.1855,              0.0052876,              0.0052876,              0.0052876
                    122,                0.84044,                0.68296,                 1.1932,                0.77356,                0.75629,                0.79485,                0.54809,                 1.1447,                0.85658,                 1.1859,               0.005248,               0.005248,               0.005248
                    123,                0.83507,                0.67812,                 1.1888,                0.77739,                0.75673,                0.79398,                0.54794,                 1.1452,                0.85407,                 1.1861,              0.0052084,              0.0052084,              0.0052084
                    124,                0.83979,                0.69072,                 1.1964,                0.77999,                0.76027,                0.79844,                0.54799,                 1.1463,                0.85033,                 1.1863,              0.0051688,              0.0051688,              0.0051688
                    125,                0.83484,                0.67702,                 1.1918,                0.78227,                0.75857,                0.79935,                0.54738,                  1.147,                0.85012,                  1.187,              0.0051292,              0.0051292,              0.0051292
                    126,                0.83155,                0.66682,                 1.1868,                0.78297,                0.75857,                0.80007,                0.54771,                 1.1471,                0.84758,                 1.1865,              0.0050896,              0.0050896,              0.0050896
                    127,                0.83743,                0.68461,                 1.1908,                 0.7837,                0.75262,                0.79645,                0.54789,                 1.1475,                0.84667,                 1.1871,                0.00505,                0.00505,                0.00505
                    128,                 0.8374,                  0.679,                 1.1868,                0.77915,                0.75042,                0.79469,                0.54761,                 1.1482,                0.84564,                 1.1882,              0.0050104,              0.0050104,              0.0050104
                    129,                0.82982,                  0.677,                  1.184,                0.77504,                0.75075,                0.79418,                0.54806,                 1.1497,                0.84375,                 1.1891,              0.0049708,              0.0049708,              0.0049708
                    130,                0.82928,                0.67171,                 1.1865,                0.77979,                0.75042,                0.79497,                0.54904,                 1.1497,                0.84157,                 1.1895,              0.0049312,              0.0049312,              0.0049312
                    131,                0.83093,                0.67524,                 1.1878,                0.77833,                0.75042,                0.79434,                0.54795,                 1.1514,                0.84166,                 1.1907,              0.0048916,              0.0048916,              0.0048916
                    132,                0.83406,                0.68268,                 1.1888,                0.78156,                0.74965,                0.79317,                 0.5468,                  1.152,                0.83991,                 1.1913,               0.004852,               0.004852,               0.004852
                    133,                0.82171,                0.65943,                 1.1812,                0.78539,                0.74721,                0.79345,                  0.548,                  1.152,                0.83888,                 1.1911,              0.0048124,              0.0048124,              0.0048124
                    134,                 0.8215,                0.66091,                 1.1806,                0.78863,                0.74882,                0.79407,                0.54611,                 1.1521,                 0.8363,                 1.1914,              0.0047728,              0.0047728,              0.0047728
                    135,                0.82505,                0.65964,                  1.182,                 0.7859,                0.74731,                0.79195,                0.54559,                 1.1534,                0.83525,                 1.1921,              0.0047332,              0.0047332,              0.0047332
                    136,                0.82061,                0.65316,                 1.1794,                0.78719,                0.74809,                0.79144,                0.54453,                 1.1535,                0.83387,                 1.1923,              0.0046936,              0.0046936,              0.0046936
                    137,                0.82439,                0.65792,                 1.1817,                0.78831,                0.74881,                 0.7909,                0.54394,                 1.1533,                0.83358,                 1.1928,               0.004654,               0.004654,               0.004654
                    138,                0.82766,                0.66544,                  1.183,                0.79156,                0.74965,                0.79127,                0.54461,                  1.154,                0.83158,                 1.1927,              0.0046144,              0.0046144,              0.0046144
                    139,                0.82394,                  0.656,                 1.1752,                0.78732,                0.75149,                0.79198,                 0.5443,                 1.1544,                0.83171,                 1.1933,              0.0045748,              0.0045748,              0.0045748
                    140,                 0.8128,                0.64526,                 1.1727,                0.76941,                 0.7578,                0.79212,                0.54486,                 1.1548,                 0.8332,                 1.1939,              0.0045352,              0.0045352,              0.0045352
                    141,                0.82221,                0.66252,                 1.1751,                0.76842,                0.76174,                0.79294,                0.54454,                 1.1545,                0.83339,                 1.1942,              0.0044956,              0.0044956,              0.0044956
                    142,                0.80673,                0.64688,                 1.1774,                0.76451,                0.75964,                0.79122,                0.54373,                 1.1543,                0.83199,                 1.1944,               0.004456,               0.004456,               0.004456
                    143,                0.81583,                0.64528,                 1.1756,                 0.7683,                0.75934,                0.79153,                0.54352,                 1.1544,                0.83098,                 1.1948,              0.0044164,              0.0044164,              0.0044164
