                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                 1.0049,                 1.0351,                 1.3196,                0.91492,                0.53231,                 0.6606,                0.45508,                  1.611,                 1.8021,                 1.7441,              0.0010644,              0.0010644,              0.0010644
                     47,                 1.0145,                 1.0402,                  1.322,                0.75813,                 0.6178,                0.66841,                0.47236,                 1.5117,                 1.6819,                 1.6587,              0.0010545,              0.0010545,              0.0010545
                     48,                 1.0239,                 1.0427,                 1.3267,                0.85482,                0.59767,                0.67743,                0.46492,                 1.5718,                 1.6799,                 1.7103,              0.0010446,              0.0010446,              0.0010446
                     49,                 1.0222,                 1.0285,                 1.3206,                0.89123,                0.56987,                0.67534,                0.46912,                  1.516,                 1.7412,                 1.6766,              0.0010347,              0.0010347,              0.0010347
                     50,                 1.0314,                 1.0392,                   1.34,                0.96353,                0.51723,                0.63127,                0.45335,                 1.4937,                 1.9722,                 1.6567,              0.0010248,              0.0010248,              0.0010248
                     51,                 1.0171,                 1.0226,                 1.3238,                0.83746,                0.60255,                0.68223,                0.47307,                 1.5077,                 1.5883,                 1.6499,              0.0010149,              0.0010149,              0.0010149
                     52,                 1.0032,                 1.0081,                 1.3111,                0.93621,                0.53063,                0.64816,                0.46008,                 1.5006,                 1.8151,                   1.68,               0.001005,               0.001005,               0.001005
                     53,                  0.999,                  1.011,                 1.3103,                0.93396,                0.54652,                0.66521,                0.46612,                 1.5369,                 1.8681,                 1.6526,              0.0009951,              0.0009951,              0.0009951
                     54,                 0.9975,                 1.0044,                 1.3057,                0.79138,                0.57885,                0.64102,                0.45111,                 1.5793,                 1.8337,                 1.6919,              0.0009852,              0.0009852,              0.0009852
                     55,                0.99901,                0.99969,                 1.3039,                0.91174,                0.55924,                0.64096,                0.45399,                 1.5976,                 1.8752,                 1.7246,              0.0009753,              0.0009753,              0.0009753
                     56,                 1.0059,                 0.9993,                 1.3087,                0.88415,                0.57019,                0.67799,                 0.4811,                 1.5161,                 1.7335,                 1.6686,              0.0009654,              0.0009654,              0.0009654
                     57,                0.99861,                 0.9889,                 1.3065,                0.76915,                 0.6242,                0.71408,                0.49506,                 1.4345,                 1.5911,                 1.5702,              0.0009555,              0.0009555,              0.0009555
                     58,                 1.0005,                0.99212,                  1.306,                0.83083,                0.61767,                0.70428,                0.48603,                 1.4675,                 1.5849,                 1.6183,              0.0009456,              0.0009456,              0.0009456
                     59,                0.99196,                0.99063,                 1.2927,                0.74753,                0.57257,                0.65086,                0.44343,                 1.6098,                 1.6788,                  1.718,              0.0009357,              0.0009357,              0.0009357
                     60,                0.98369,                0.96706,                 1.2898,                0.80283,                0.59287,                0.67399,                0.47537,                 1.5007,                 1.6789,                 1.6446,              0.0009258,              0.0009258,              0.0009258
                     61,                  1.002,                 0.9796,                 1.3038,                0.76939,                0.65189,                0.71467,                 0.4897,                 1.4948,                 1.5348,                 1.6241,              0.0009159,              0.0009159,              0.0009159
                     62,                0.98372,                0.96076,                 1.2898,                 0.7599,                0.62542,                0.69224,                0.49119,                 1.4437,                 1.5363,                 1.5939,               0.000906,               0.000906,               0.000906
                     63,                0.96672,                0.95686,                 1.2795,                0.79089,                0.58483,                 0.6423,                0.47053,                  1.508,                 1.7649,                 1.6676,              0.0008961,              0.0008961,              0.0008961
                     64,                0.97017,                0.94395,                 1.2838,                0.80285,                0.63257,                0.70786,                0.49077,                 1.4932,                 1.5904,                 1.6356,              0.0008862,              0.0008862,              0.0008862
                     65,                0.96592,                0.94617,                 1.2754,                0.80569,                0.61766,                0.68808,                0.48386,                 1.5208,                 1.6094,                 1.6626,              0.0008763,              0.0008763,              0.0008763
                     66,                0.96971,                0.94315,                 1.2717,                0.82793,                0.63202,                0.71193,                 0.4985,                 1.4932,                 1.5434,                 1.6512,              0.0008664,              0.0008664,              0.0008664
                     67,                0.96684,                 0.9486,                 1.2838,                0.77924,                0.62991,                0.70878,                0.51228,                 1.4135,                 1.5353,                  1.597,              0.0008565,              0.0008565,              0.0008565
                     68,                0.96494,                0.92416,                 1.2831,                0.85856,                0.64333,                0.72397,                0.52176,                  1.455,                 1.5328,                 1.6283,              0.0008466,              0.0008466,              0.0008466
                     69,                0.95332,                0.92559,                  1.277,                 0.7652,                0.64552,                0.73068,                 0.5114,                 1.5077,                 1.5446,                 1.6578,              0.0008367,              0.0008367,              0.0008367
                     70,                0.97336,                0.93484,                 1.2811,                0.68893,                0.70243,                 0.7365,                0.52085,                 1.4463,                 1.4442,                 1.5972,              0.0008268,              0.0008268,              0.0008268
                     71,                0.94856,                0.90016,                 1.2645,                0.83667,                0.61788,                0.70665,                0.50941,                 1.4324,                 1.5683,                 1.5757,              0.0008169,              0.0008169,              0.0008169
                     72,                0.93234,                0.89909,                 1.2738,                0.76397,                0.59193,                0.64397,                0.46904,                 1.5176,                 1.7138,                 1.6722,               0.000807,               0.000807,               0.000807
